,claim,claim_veracity
5435,"I was fighting against those (Republican) ideas when you were practicing law and representing your contributor, Rezko, in his slum landlord business in inner city Chicago.",0
5436,The word Dhimmitude is on page 107 of the health care law and means Muslims are specifically exempted from the government mandate to purchase insurance.,0
5437,Our median household income in 2013 was the highest in the nation.,1
5438,Marco Rubio Says he never told anyone he hated the U.S. Senate.,1
5439,Ted Kennedy sent a letter to then Soviet leader Yuri Andropov apologizing for Ronald Reagan and begging the Soviets not to overreact.,0
5440,Texas ranks third in teen pregnancies... and it is No. 1 in repeat teen pregnancies.,1
5441,"Gov. Rick Perry broke his promise that he would not accept a $40,000 pay increase.",1
5442,Slim Jims just recently cost 99 cents but now cost $2.69.,0
5443,"If African-Americans vote their percentage of the population in 2008, ""Mississippi is suddenly a Democratic state.""",0
5444,"We win when voter turnout is high, we lose when it is low.",0
5445,Youth unemployment in minority communities is about 40 to 45 percent.,1
5446,The goal of Common Core is to instill federally determined attitudes and mindsets in students including political and religious beliefs.,0
5447,"In Rhode Island, a recent study showed that among a group of people who had been homeless for a year or more, Medicaid costs averaged about $60,000 per person.",0
5448,The United States has seen a net loss of people with health insurance because of Obamacare.,0
5449,"Here in Virginia, we have the opportunity to become the first state on the East Coast to explore for and produce oil and natural gas offshore.",1
5450,"Lean, finely textured beef is the proper name [not pink slime], and it is a safe, widely used product.",1
5451,"Catherine Cortez Masto failed Nevada rape victims. While attorney general, thousands of rape kits were never sent for DNA analysis.",0
5452,The 2013 immigration bill expanded President Obamas ability to bring Syrian refugees to this country without mandating any meaningful background checks.,0
5453,"In Rhode Island, Nearly 9 percent of covered employees go out on short term disability every year, with an average outage from work of almost 12 weeks each.",0
5454,Fox News uses photo of a married couple promoting traditional marriage and the photo is actually of a same-sex couple.,1
5455,Amendment 2 will bring kid-friendly pot candy to Florida.,1
5456,We know there are more Democrats in Georgia than Republicans. We know that for a fact.,0
5457,Saudi Arabia is the only Muslim country out of 47 Muslim-majority countries where women cannot get licenses to drive.,1
5458,The Iran deal trusts the Iranians to inspect themselves.,0
5459,Nearly 90% of Travis County government races will be settled by the time of the Democratic primary.,1
5460,"The Obama administration ""has been constrained by the Oil Pollution Act of 1990, which basically gives the responsible party the lead role in trying to not only fix the problem, but contain the problem.""",0
5461,Donald Trump Says Hillary Clinton has even deleted this record of total support (for the Trans-Pacific Partnership trade agreement) from her book.,0
5462,"Most federal employees do not have collective bargaining for benefits, nor for pay.",1
5463,The projected $1.8 billion state budget shortfall for 2015-17 actually comes from an assumption based on zero growth. That just doesnt happen.,0
5464,Estimates for adopting Obamacares Medicaid expansion show it will cost Virginia taxpayers $902 million through 2022.,0
5465,"In 2005 and 2007, Joe Straus received a 100 percent rating by NARAL (the National Abortion and Reproductive Rights Action League).",0
5466,"In 1929, the Secretary of State shut down a program that was collecting information to protect America because it was unseemly, but that move led to millions and millions of deaths in World War II.",0
5467,Its an old wives story that Margaret Thatcher told George H.W. Bush not to go wobbly.,0
5468,"The Clinton Foundation accepted millions and millions of dollars from governments like Algeria, Saudi Arabia, Oman and the United Arab Emirates, which violated a ban on all contributions to the Foundation from foreign nations.",0
5469,"In recent years, Rep. LaTourette has sponsored legislation that would increase spending by 551.6 percent.",0
5470,"The reality is, we are holding some of the most dangerous terrorists in the world right now in our federal prisons, including the mastermind of the 1993 World Trade Center bombing, the 'shoe bomber,' the 'Unabomber,' and many others.",1
5471,James Langevin has received almost $20 million from taxpayers and special interests to use at his own discretion to supposedly champion Rhode Islands needs.,0
5472,Veterans unemployment is actually now lower than (the) general population. It was higher when I came into office.,1
5473,Only about 2 percent of gunsales in Virginia are not subject to background checks.,0
5474,"Since I took office, weve created 76,800 jobs.",1
5475,We have more scientists and engineers per square mile than anywhere in the world.,1
5476,Gonzales losing campaign against me last spring was funded with more than $1 million from supporters and allies of Governor Bruce Rauner.,0
5477,"Houston is home to more doctors, more nurses, more researchers than any other place in the world.",0
5478,Expanding Medicaid will worsen health care options for the most vulnerable among us in Texas.,0
5479,Rhode Island continues to have the highest rates of substance abuse in the country.,1
5480,"My campaign finished the last quarter reporting the most cash on hand of any Republican in the field $13.8 million in the bank, $3.5 million more than the Jeb Bush campaign.",1
5481,"Rhode Island has invested less in tourism, economic development and economic development personnel than four nearby states.",0
5482,"As Secretary of State, Hillary Clinton laundered money to Bill Clinton through Laureate Education, while Bill Clinton was an honorary chairman of the group.",0
5483,"What difference, at this point, does it make? I am the guy that got under her skin and provoked that infamous response from Hillary Clinton by asking a pretty simple question, Why didnt you just pick up the phone and call the survivors (of the Benghazi attack)?",1
5484,Congressman Eric Cantor wants to eliminate Social Security.,0
5485,"A high school dropout makes on average $19,000 a year, a high school graduate makes $28,000 a year, a college graduate makes $51,000 a year.",1
5486,Going to public financing really disadvantages Democrats because you're not able to raise funds between the day you win the primaries and the time you're officially nominated.,1
5487,Miller Brewing is not a U.S. company any more. Neither is Anheuser-Busch.,1
5488,"In his book, (Ken) Cuccinelli questions whether Medicare and Social Security should exist.",0
5489,Hillary Clintons plan is going to raise taxes and even double your taxes.,0
5490,"Right now one of our highest job growth sectors is Leisure and Hospitality. Weve added jobs that mostly fall within the restaurant and bar sector industry. These are not high-paying jobs, as the U.S. Department of Labor estimates this is an industry sector with the lowest average wages and the lowest proportion of its workforce earning minimum or subminimum wage jobs.",1
5491,"According to ATF data, 70 percent of firearms recovered and traced in drug cartel crimes in Mexico originated from the United States.",1
5492,"Seven hundred thousand. Thats how many California jobs will be lost thanks to the politicians raising the minimum wage.Now Florida is adding one million jobs, not losing them.",0
5493,Measures 82 and 83 authorize just one more casino.,1
5494,The U.S. gun homicide rate is 20 times the combined rate of other western nations.,1
5495,Millionaires working side by side with George Soros are bankrolling (John Kasichs) super PAC.,0
5496,50 million people would lose their health insurance if Obamacare is repealed.,0
5497,Two of the top three (rated) public high schools in Wisconsin Ronald Reagan College Prep and Rufus King International are MPS schools.,0
5498,"In slashing $1.7 billion from Social Security, Rep. Jim Renacci may end up forcing the entire agency to ... shut down for a month, causing seniors to not get their benefits on time, halting claims processing, and forcing new retirees and disabled workers into a backlog.",0
5499,"The newly created state Immigration Enforcement Review Board can actually prosecute, and get them [violators] into jail, if we bring in the attorney general.",0
5500,The Milwaukee business community did not speak about the facts -- and in support of train manufacturer Talgo -- as the Milwaukee-Madison rail link was being killed.,1
5501,"The majority of public funding for the Marlins stadium came from hotel taxes, the burden of which is incurred by tourists who are visiting our city, NOT the resident taxpayers.",1
5502,When I go on Letterman the ratings go up.,1
5503,Weve lifted high school graduation rates to new highs.,0
5504,"Obamas stimulus, passed in his first month in office, will cost more than the entire Iraq War.",0
5505,"Gov. Scott Walker received a $7,300 pay raise.",0
5506,The last non-partisan commission to improve the voting experience in America concluded that #VoterID was necessary.,1
5507,Tammy Baldwin Says she voted against the Medicare Part D prescription drug program because it was unfunded.,0
5508,"America has lost nearlyone third of its manufacturing jobs since 1997, following the enactment of disastrous trade deals supported by Bill and Hillary Clinton.",0
5509,"Obamas Justice-designate Sotomayor threw out (the New Haven firefighters) lawsuit in a sneaky, unsigned opinion -- the judicial equivalent of talk to the hand.",0
5510,Republican Bob Donovan has run as a Republican time and again.,0
5511,"As has been noted by many observers, including Bill Clinton's former secretary of labor, my plan does more than anybody to reduce costs.",0
5512,We could cut unemployment in half simply by reclaiming the jobs taken by illegal workers.,0
5513,Ponzi schemer Scott Rothstein gave hundreds of thousands of campaign cash to control Crists appointments of key state judges.,0
5514,"The Baucus health care bill would require taxes on medical devices such as X-ray machines, female condoms, HIV tests and surgical needles.",1
5515,"In Florida, for eight years we cut taxes every year, totaling $19 billion.",0
5516,Colorado congressional candidate Morgan Carroll voted to allow welfare recipients to use your tax dollars at ATMs at strip clubs and pot dispensaries.,1
5517,No fracking waste is being dumped in New York State,0
5518,"Apple products are currently 90 percent conflict-free, and Intel is 100 percent conflict-free.",0
5519,Patrick Murphy hasnt passed a single bill out of committee.,0
5520,"While Mandels been busy traveling the country raising campaign money, he hasnt shown up for work.",0
5521,"In the last 24 months, 10 rural Texas hospitals have been forced to shut their doors because state leaders chose not to expand Medicaid.",0
5522,"One industry in America has increased its employment base in the last four years by 176,000 people: the United States government.",1
5523,We did not even have a federal income tax in this country until 1913.,1
5524,This governor has given us continual balanced budgets without raising taxes.,1
5525,Lee Fisher wanted a $1.1 billion tax increase which could have driven countless jobs out of state.,0
5526,Wisconsin wages are declining at double the rate of other states.,0
5527,"When I was growing up as a kid in the city of Milwaukee, if we averaged 4 homicides a year in the entire city that was a record number.",0
5528,Defends his vote to push retirement age to 70 by saying he is for a process that would not be fully implemented until around the turn of the century.,0
5529,California cut about $1.3 billion in child care (during the recession). Weve only reinvested about $300 million.,1
5530,Ron Paul insisted FEMA should be shut down.,1
5531,Agriculture is the strongest industry in Ohio.,1
5532,Under Gov. Rick Perrys leadership [Texas] has created more jobs over the last decade than the rest of the states combined.,0
5533,"For Social Security, which is projected to remain solvent through 2033, Whitehouse has cosponsored [a bill that] . . . would extend the life of the program by an additional 75 years.",1
5534,Congress used earmarks for more than 200 years.,1
5535,Marco Rubio skipped 18 defense votes including one to arm the Kurds to fight ISIS.,0
5536,The employer mandate affects only 5 percent of businesses in this country.,1
5537,Figures for September 2014s job growth in Wisconsin mark the largest private-sector job creation weve had in the month of September in more than a decade,1
5538,Texas retained the right to have a navy when it joined the United States.,0
5539,Every major city which has a center of poverty is run by Democrats. Every major city.,0
5540,"Since Mr. Fosters been mayor, we have less small businesses in the city of St. Petersburg.",0
5541,"During Obamas first five years as president, black unemployment increased 42 percent. During Reagans presidency, black unemployment dropped 20 percent.",0
5542,"(Jeb) Bush, not the State of Florida, decided which private emails to disclose.",1
5543,We have to recognize that our salaries for faculty are the lowest in New England with the exception of the University of Maine.,1
5544,We have the highest rate of childhood poverty of any major country on Earth.,0
5545,"Mary Burke Says her actions as Wisconsin commerce secretary brought the state 84,000 more Wisconsin jobs than we have today.",1
5546,"Barack Obama endorsed a total ban on the manufacture, sale and possession of all handguns.",0
5547,President Franklin Delano Roosevelt felt there wasnt a need in the public sector to have collective bargaining because the government is the people.,1
5548,"Scary fact about our national debt. In 1791 it was $75 million. Today, it rises by that amount in about an hour.",0
5549,"In Africa, a child dies every minute because of (malaria).",1
5550,"There are 300,000 babies born deformed every year in this country because of women who are alcoholics while they're carrying those children to term.",0
5551,"Amendment 2 on medical marijuana won a higher percentage of the vote than the last six Florida governors, including Jeb Bushs 2002 landslide.",1
5552,"When his grandfather arrived in the United States, there were no government benefits for immigrants.",0
5553,"There is no war on coal. Period. There are more coal jobs and more coal produced in Ohio than there were five years ago, in spite of the talking points and the yard signs.",1
5554,"The Republican-authored state budget includes a provision forcing people earning as little as $12,000 to buy private health insurance that could cost them as much as $4,000 per year.",0
5555,"As governor of Massachusetts, Romney reduced unemployment to just 4.7 percent.",0
5556,Jim Renacci opposed increasing combat bonuses for our troops.,0
5557,"In the last few months alone, we have apprehended extremists within our borders who were sent here from the border region of Afghanistan and Pakistan to commit new acts of terror.",1
5558,I was filibustered.,1
5559,Texas has the most uninsured people of any state -- 6 million.,0
5560,The racial and ethnic makeup of the Gwinnett County Sheriffs Office mirrors the community it serves.,1
5561,"With the exception of baby formula, the federal government does not require any food to carry an expiration date, and state laws vary widely.",1
5562,There have been 74 school shootings in America since Sandy Hook.,0
5563,An Obama administration policy prohibits people who work with at-risk youth from promoting marriage as a way to avoid poverty.,0
5564,"McCain economic adviser Phil Gramm is ""the architect of some of the deregulation in Washington that helped cause the mess on Wall Street.""",0
5565,"Health proposal would create a ""40% tax on health care benefits of middle-class workers.""",0
5566,Gov. Romney cut off kosher meals for Jewish senior citizens who were on Medicaid to save $5 a day.,0
5567,"The so-called doc fix in the fiscal cliff deal will cut payments for treating illnesses disproportionately impacting minorities, including end stage renal disease and diabetes.",1
5568,Sharron Angle voted to protect sex offenders.,1
5569,The CIA paid two psychologists $81 million to develop and run their torture program.,1
5570,David Jolly lobbied for government-run health care just last year.,0
5571,The U.S. has 47 million people on food stamps. Thats 14 million more than when the current occupant of the White House took over.,1
5572,"Most of Ted Cruzs money comes from Washington, from outside the state of Texas.",0
5573,"The lifespan of the average American is less than that of people in nations that spend far less (on health care). ... To put it bluntly, we spend more and die sooner.",1
5574,"Right now, American oil production is the highest that its been in eight years.",1
5575,Rhode Island has the the second-most heavily deployed National Guard in the United States.,1
5576,"I have had to fill out FEC reports for the past six years now, and theyre much more detailed than a tax return...",0
5577,"Recent census data shows that the average American family spends over $13,000 a year for health care coverage.",0
5578,"UW-Madison spent down reserves as it was told to do two years ago and, facing new state budget cuts, has no more reserves to spend down.",0
5579,"80 percent of North Carolinians support the concept that men should not be in womens restrooms, changing rooms, bathrooms, etc.",0
5580,One of Austin City Council Member Randi Shades biggest contributors is the lobbyist for the Formula 1 racetrack planned outside Austin.,0
5581,"At the 50 Milwaukee schools serving at least 80% African-American and at least 80% low income students, the reading proficiency is 8%.",1
5582,Joe Garcia raised utility rates on families.,0
5583,"Spending increases, not tax cuts, are the major cause of the federal budget deficit.",1
5584,"For middle-class families under the Baucus plan, 13 percent of what they make could be deducted directly from their paychecks . . . the so-called Max Tax.",0
5585,Congress only funded half the wall between Mexico and the United States.,1
5586,Our community (Tampa Bay) is one of the 10 most threatened by the sea level rise in the world.,1
5587,The majority of Americans are conservatives.,0
5588,National Coca-Cola study showed Texans love Texas more than residents of any other state love their state; Wisconsinites ranked second.,0
5589,Gov. Bob McDonnellsbudget plantakesmoney out of our classrooms to pave roads.,1
5590,Preventive care coverage under the Affordable Care Act has already helped Granite Staters save money and live healthier lives.,1
5591,Ed Gillespie would not mention (Donald Trumps) name unless he was condemning him.,0
5592,"Once people become citizens under the DREAM Act and turn 21, they can sponsor their illegal immigrant parents for legalization.",1
5593,"When (John) Brennan ... was asked directly Is there any geographic limitation to your drone strike program? Brennan responded and said, no, there is no limitation.",1
5594,Marilinda Garcia supports $150 billion in new taxes.,0
5595,There is no evidence that poor people abuse drugs more frequently than any other socio-economic group.,0
5596,The U.S. federal income tax rate was 0 percent until 1913.,1
5597,Rhode Island didnt ratify the 13th Amendment to the Constitution to pay federal income taxes. So Rhode Island doesnt even have to pay federal income taxes.,0
5598,"Donald Trump was forced to file for bankruptcy not once, not twice, four times.",1
5599,Only one out of 10 minimum wage workers today are teen age or a young person.,0
5600,Large majorities of the public oppose major changes to Medicare and favor higher taxes on the wealthy.,1
5601,Tom Barrett Says Gov. Scott Walker is cooking the books by releasing numbers he just dreamed up that show Wisconsin gained jobs in 2011.,0
5602,The Seattle Times called Patty Murray a prolific sponsor of earmarks. Patty even defended the Bridge to Nowhere.,1
5603,"In labor negotiations with city employees, Milwaukee Mayor Tom Barrett demanded concessions that went beyond those mandated by Gov. Scott Walkers collective bargaining law",0
5604,The health care bill cuts the deficit by over $1 trillion dollars.,1
5605,GDP was zero essentially for the last two quarters.,0
5606,"Blog Posting Says Bernie Sanders wins California landslide, But ⅔ of his votes arent counted.",0
5607,Two-thirds of Wisconsin corporations dont pay state income taxes.,1
5608,Mitch Mcconnell Says Matt Bevin has repeatedly failed to pay his taxes.,0
5609,A majority of the American people opposed the health care law when it was signed and still oppose it today.,1
5610,"During his time as House speaker, unemployment came down from 5.6 percent to under 4 (percent).",0
5611,Last year we spent more than $40 billion on highways. And Lord knows we need that. But thats more than we spent on Amtrak in its entire 40-year history.,1
5612,David Dewhurst explicitly advocated a guest worker program for all illegal immigrants.,1
5613,Protesters attacked the groups headquarters with graffiti on the sidewalk and stenciled images smeared on the building and statue.,0
5614,I didn't say it doesn't really matter whether Gore or Bush is president.,0
5615,"Lainey Melnick Says U.S. Rep. Lamar Smith supported the $700 billion Wall Street bailout in 2008, ""but now he is standing in the way of reforms that would assure these bailouts would never happen again.",0
5616,"Weve got an average of 5,600 soldiers committing suicide. Thats about 20 a day.",0
5617,"U.S. Rep. Ron Kinds stimulus cost taxpayers $278,000 per job.",0
5618,"If there were not derivatives, there would be no bank loans at all today.",0
5619,Powerful Houston Democrats Sylvia Garcia (Democrat county commissioner in Harris County) and Elyse Lanie(r) (wife of the former liberal Democrat mayor Bob Lanier) sponsored a Democrat fundraiser for Speaker (Joe) Straus with numerous Democrat officials and high-ranking union officials.,0
5620,Guantanamo has never been a key component of ISIS or al-Qaida propaganda.,1
5621,The proposed Keystone XL oil pipeline is a bipartisan proposal.,1
5622,We import more oil today than ever before.,0
5623,Jeb Bush appointed a guardian for the fetus of a rape survivor.,0
5624,"The IAEA, or the International Atomic Energy Agency, last month said the Iranians are not currently living up to their obligations.",1
5625,"Sixty million Americans depend on Social Security, and one-third of all the seniors in America depend on Social Security for 90 percent of their income.",1
5626,"Two years ago Providence alone spent $50,000 a year notifying the school department about residents in the states sex offender registry.",0
5627,The United States is the only developed country in the world without paid maternity leave.,1
5628,"Says, The Democrats proposed budget is also balanced by using more in new tax revenue than in total PERS reform or savings.",0
5629,We get practically nothing compared to the cost of keeping U.S. military forces in South Korea.,0
5630,Mitt Romney belittled middle-class tax cuts as nothing more than little Band-Aids.,0
5631,"Mitt Romney opposed the gun lobby, even Ronald Reagan.",1
5632,"Today, for the first time in fifteen years, Master Locks unionized plant in Milwaukee is running at full capacity.",1
5633,If our recovery were more typical of the postwar era . . . we would have 14 million more jobs today.,1
5634,I have always been focused on reining in the deficit.,0
5635,"John Boehner has called for repealing the rest of the stimulus, which would raise taxes on 110 million middle class people.",0
5636,One man sacrificed for his country. One man opposed a flawed strategy in Iraq. One man had the courage to call for change. One man didn't play politics with the truth. One man stands up to the special interests.,1
5637,Mitt Romney ... gave you government health care that is now bankrupting the state of Massachusetts.,0
5638,The stimulus has not created one private sector job.,0
5639,"There are approximately 20,000 annual gun purchases in Rhode Island.",1
5640,I've traveled the country advocating for the FairTax ...,0
5641,"I can put 10,000 people to work. Electricians, plumbers, sheet metal workers -- by retrofitting all of the state buildings for energy independence or efficiency.",0
5642,"If Wisconsins governor cuts perquisites as much as he plans to do, it would still leave (workers) better off than their private sector counterparts.",1
5643,"Getting ex-cons to successfully return to society is important so we are not always faced constantly with recidivism, which is a big problem in the penitentiary today in the 70 to 80 percent range.",0
5644,Ronda Storms voted to fund the Taj Mahal courthouse.,1
5645,"Giving the facts: 73,000 jobs created ... since 11. Do you know how many direct jobs in the auto industry? 1,800.",1
5646,"Last year, 244 suspected terrorists walked into gun shops and attempted to purchase a firearm; 223 were able to get the firearm.",1
5647,Texas families have kept more than $10 billion in their family budgets since we successfully fought to restore Texas sales tax deduction a decade ago.,1
5648,"With his decision on whether to fire Gen. Stanley McChrystal, President Obama has to fix yet another problem he inherited from the Bush administration.",0
5649,"There are 31 other states and 10,000 other cities that have the same type of policies that we just passed, referring to North Carolinas House Bill 2.",0
5650,Bill Nelson Says Donald Trump said he intends to open up additional areas off the coast to oil drilling during the campaign.,1
5651,ISIS is now the predominantIslamist group in Benghazi.,0
5652,Wisconsin Attorney General J.B. Van Hollen knew about (the Ken Kratz sexting) case for nearly a year and did nothing about it.,0
5653,Tampa is the strip club capital of the world.,0
5654,The passage of the teacher tenure bill in the Fla. Legislature was like the health care bill in Congress because one party jammed it through.,0
5655,U.S. Rep. Charles Bass wants to privatize Social Security.,0
5656,"By the way, Im not raising tolls 50 percent....Jon Corzine did.",1
5657,"(Paul Ryan) has actually proposed three total, three bills that have become law in his entire career dating back to 1999.",1
5658,"I signed the largest single tax cut in the history of Florida, a $25 billion tax cut over five years, directed at property tax cuts.",0
5659,I didnt raise taxes once.,0
5660,An amendment specifying when military members may use deadly force does nothing to change existing rules of engagement for American service members.,1
5661,Zika mosquitoes cant catch me.,1
5662,"Two years ago motorists in Ferguson, a city of 20,000 people, received 31,000 citations. Thats at least one citation per person plus 10,000 for visitors. The city is still surviving only on traffic tickets; theres virtually no industry there.",0
5663,President Bill Clinton did not sign NAFTA.,0
5664,A majority of our students are trapped in underperforming schools.,0
5665,Veterans can now download their electronic medical records with a click of the mouse.,0
5666,Sen. Ted Cruz used to be in favor of birthright citizenship but is now against it.,0
5667,Wendy Davis opposes any limits on abortion.,0
5668,Women make only 78 percent of what men make for the same job.,0
5669,ACORN could get up to $8.5 billion more tax dollars despite being under investigation for voter registration fraud in a dozen states.,0
5670,"Obama voted to raise taxes on people making just $42,000.",0
5671,2010 was the worst year ever for Americas doctors reimbursed by Medicare.,0
5672,"Under President Barack Obamas leadership, since June 2009, (the auto) industry has added a quarter of a million jobs.",1
5673,"When Mitt Romney chose Paul Ryan as his vice-presidential running mate, that was the end of Romneys chances to win.",0
5674,Weare picking up oil with shovels and paper and plastic bags.,1
5675,"Well over 90 percent of felony cases, all over the nation, are committed by defendants who grew up in father-absent households.",0
5676,Former Atlanta Public Schools Superintendent Beverly Hall left the school district significantly better than she found it.,0
5677,"In the African-American community today, 68 percent of kids born are born out of wedlock.",1
5678,A recent study found that cities where Uber operates have 3.6%-5.6% fewer drunk driving deaths than cities without access to ridesharing.,1
5679,U.S. Sen. Ron Johnson doesnt even believe that theres a man-made role in climate change.,1
5680,"The top 10 most well-paid CEOs in America received a combined $770 million in 2010, while the average American workers wage rose just 2 percent.",1
5681,Debbie Wasserman Schultz has voted for huge subsidies for the sugar industry ... as well as for delays in cleanups.,1
5682,"Ethanol reduced gas prices by 89 cents per gallon in 2010, and if ethanol disappeared, gas prices could rise by as much as 92 percent.",0
5683,We defied the stand-down orders during the Benghazi attack.,0
5684,Georgia will send more state money per child to state charter schools and that budget cuts are not applied to those charter schools.,1
5685,"Tommy Thompson Says when he was governor, most of the Democrats voted for his billion-dollar property-tax cuts, but U.S. Senate rival Tammy Baldwin voted against it.",0
5686,"When Social Security first started, there was 16 workers for every retiree. Today there are three workers for every retiree and soon there will be only two for every retiree.",1
5687,Wisconsin dropped from second in the country to 41st among states where more than half the students took the ACT exam.,0
5688,"My opponent... lost 43,000 jobs in Houston since he took over; we are losing jobs.",0
5689,"Bernie S Says that in her speech to the pro-Israel group AIPAC, Hillary Clinton had one line on the Palestinian people.",0
5690,We have more people working in clean and green energy than in oil and gas in this country.,1
5691,Direct shipment of wine makes underage drinking as simple as a mouse click.,0
5692,(M)ore Georgians have jobs than at any other time since October 2008.,1
5693,RIPTA has really some of the fullest buses for its transit agency size around the country.,1
5694,Ohio ranks 46th in the country in putting dollars in the classroom.,1
5695,Alex Sink even supported a tax on homeowners insurance policies.,0
5696,"Seniors and the disabled will have to stand in front of Obamas death panel so his bureaucrats can decide, based on a subjective judgment of their level of productivity in society, whether they are worthy of health care.",0
5697,"Across the country, $174 billion of the Recovery Act have been committed in its first 130 days.",1
5698,I started the whole year as a senior on the University of Illinois football team and led the team in interceptions and tackles from defensive back.,0
5699,"In Tripoli, jihadists today swim in our embassy pool.",0
5700,Could I just point out that ... I seem to get the first question all the time?,1
5701,"Carpet bombing means bombing not a city, but the location of the troops, with embedded special forces to direct the air power.",0
5702,"Two million new jobs have been created, in California since 2011.",1
5703,"Bill Clinton gave a speech in 1996 about Iraq having WMDs and said we needed a regime change, even though everyone blamed those things on George W. Bush.",0
5704,The LGBT community is more often the victims of hate crimes than any other recognized group.,1
5705,The White House budget plan will bring domestic discretionary spending to its lowest share of our economy since Dwight Eisenhower was president.,0
5706,Republicans are trying to impeach our president.,0
5707,Russ Feingold got a memo in 2009 that outlined veteran harm at a Wisconsin VA facility and nothing was done.,0
5708,Rhode Island has a very generous unemployment compensation rate compared to most other states.,1
5709,An attack on a healthy 22-year-old homosexual man would be more protected under the law than an attack on an eight-year-old child.,0
5710,Wisconsins technical college graduates have a higher employment rate and starting salaries than four-year college graduates nationwide.,0
5711,"You know what Truman said, You want a friend in Washington, buy a dog.",0
5712,Thomas Jefferson helped craft the Constitution.,0
5713,The states that are doing better are the ones that have no state income tax.,1
5714,We have over 25 million people who live in Texas and less than 2 percent of them have concealed handgun licenses.,1
5715,The Democrats have already voted to ban our conventional light bulbs ... in favor of dangerous fluorescent light bulbs.,0
5716,"After 9/11, Jim put us all first by serving for 23 months in Iraq, the wars longest tour.",0
5717,Twenty-six men named William have been elected to statewide office and only seven women have had the honor.,1
5718,"Canada has one-tenth of our populationyet it issues far more high-skilled visas (more than 150,000) yearly than we do (65,000).",0
5719,Wholly domestic communication between you and your wife can go to New York to London and back and get caught up in the (NSA) database.,1
5720,Seventy percent of the people living in abject poverty are women.,0
5721,"The city of Brookhavens ordinance could cause the Pink Pony to close, thereby putting 300 Pink Pony employees out of work in this economy.",0
5722,California has robust job growth that outpaces the rest of the nation.,1
5723,Sal Esquivel wants a 5 percent state sales tax on groceries.,0
5724,Japans interest on its own debt is 25 percent of its national budget,0
5725,For every single scientist that tells you (global warming is) happening and that its our fault...I can stack up another group of reports that say just the opposite.,0
5726,Ohio companies export more goods and services globally than 41 other states.,1
5727,Brett Hulsey Says opponent Mary Burke told reporters she would have required workers to give up bargained-for healthcare and retirement benefits like Gov. Walker.,0
5728,Super Bowl Sunday has the highest rate of domestic violence.,0
5729,I lowered taxes over the last two years.,1
5730,The U.S. spends more money on its military than the 16 biggest military budgets in the world combined.,1
5731,Chris Christie has led New Jersey to a record-breaking 9 credit downgrades.,1
5732,CNN accidentally aired 30 minutes of pornography in Boston on Thanksgiving night.,0
5733,"Over the history of Austin, its always gotten more expensive.",0
5734,"During the Bush administration, liberal groups were targeted by the IRS, similar to recent targeting.",0
5735,Students at the University of Texas in Austin have been advised not to wear cowboy boots or cowboy hats on Halloween.,0
5736,Donald Trump Says Ted Cruz never denied his father was photographedwith Lee Harvey Oswald.,0
5737,Failure to raise the debt limit does not force a U.S. default on debt payments.,1
5738,The health care law reduces the number of uninsured in America by 3 percent for how much money? $2 trillion.,0
5739,Prank phone call caused 400 children to be taken from their parents... without warrant.,1
5740,"The State Election Board has issued nearly $275,000 in fines to violators of absentee ballot laws.",1
5741,"To this day, (the Cuban government) is a regime that provides safe harbor to terrorists and fugitives.",1
5742,Bill McCollum holds the same position on (embryonic stem cell research) as Barack Obama.,1
5743,President Barack Obama promised a pathway to citizenship to undocumented immigrants and didnt deliver jack squat on any of it.,1
5744,Craig Huey called Planned Parenthood a murder mill.,1
5745,"President Obama and Democrats spending addiction has driven our national debt to historic proportions, maxed out our national credit card and has now led to the Democrat Downgrade of our countrys AAA credit rating.",0
5746,"If you take the population growth here in Virginia, we are net zero on job creation since (Bob McDonnell) became governor.",1
5747,"Hillary Clinton ""actually differed with (John McCain) by arguing for exceptions for torture before changing positions.""",1
5748,During her first four years in Washington Sen. Ayotte voted with the Koch brothers nearly 90 percent of the time.,1
5749,President Barack Obama has not raised taxes.,0
5750,"In reality, gas produced by fracking is worse for the climate than coal.",1
5751,More Americans have lost their jobs under Barack Obama than any president in modern history.,0
5752,"Our tax code is . . . 80,000 pages.",0
5753,"Funny Or Die Says Trump shirts are made in Bangladesh, Trump suits in Mexico, Trump Vodka in the Netherlands, Trump crystal barware in Slovenia and his cufflinks and ties in China.",1
5754,"Under the federal Controlled Substance Act, marijuana is listed in the same Schedule I as heroin, even though marijuana is not a killer drug like heroin.",1
5755,"Last weeks three most-viewed television programs wereSunday Night Football, Thursday Night Football and Monday Night Football.",1
5756,"Since the beginning of the economic downturn in FY 2008, the state workforce has been reduced by 12.4 percent as part of overall cost savings measures to balance the budget to reduce revenues.",0
5757,Over 40 percent of small and mid-size banks that loan money to small businesses have been wiped out since Dodd-Frank has passed.,0
5758,"The Border Patrol has 20,000 agents more than twice as many as there were in 2004.",1
5759,"Americas gun-related homicide rate would be about the same as Belgiums if you left out California, Illinois, D.C. and New Jersey, places with some of the strictest gun control laws in the U.S.",0
5760,The Obama administration has used the Espionage Act to go after whistleblowers who leaked to journalists ... more than all previous administrations combined.,1
5761,Already we've identified $2 trillion in deficit reductions over the next decade.,0
5762,Republican plan to extend Bush tax cuts would double deficit projections going forward for the next couple of decades.,1
