,claim,claim_veracity
6598,There were an estimated 6000 new coronavirus cases every day in England during the first week of September,1
6599,Reported deaths rose to 1430 today.,1
6600,The underlying cause of death in the vast majority of death certificates that mention COVID-19 is the coronavirus.,0
6601,In response to the pandemic Pennsylvania Governor Tom Wolf shut down nonessential businesses and limited gatherings in May. A federal judges rules that these COVID restrictions were unconstitutional violating the First and Fourteenth Amendments.,1
6602,Theres a critical lack of representative clinical images of COVID-19 -associated skin manifestations in patients of color.,1
6604,*DNA Vaccine: injecting genetic material into the host so that host cells create proteins that are similar to those in the virus against which the host then creates antibodies,1
6605,The claim stated that India's top business conglomerate Tata Group Chairman Ratan Tata said it's not time to think of profits but to think of survival.,0
6606,We have one of the lowest mortality rates in the world from COVID-19.,0
6607,Our weekly update is posted and there's finally some good news: nationally cases are declining and the states with the worst outbreaks seem to be turning a corner:,1
6608,"The remedy for the corona virus may have existed for a long time, 1934 Old malaria drug seems to work against coronavirus symptoms. Made in Holland",0
6609,Madrid has enabled the phone number 915038030 to request prescriptions.,0
6610,Claim that Govt is providing money to bereaved families of COVID-19 victims is false,0
6611,Four new cases of COVID-19 have been confirmed in Nigeria. 3 are in Lagos State and 1 in FCT Two of these cases are returning travellers As at 11:00pm on the 23rd of March there are 40 confirmed cases of COVID-19 in Nigeria. 2 have been discharged with 1 death recorded,1
6612,UN Secretary-General Antnio Guterres has told Sky News coronavirus has put the eradication of poverty 'in question' and taken some aspects of progress 25 years back.,1
6614,There are nine people in hospital - 2 in Auckland City three in North Shore (1 in ICU) and the rest in Middlemore 2 are in ICU and considered critical. We understand that this is a very difficult time for them and their families. We are wishing them a full and speedy recovery.,1
6616,It has been 77 days since the last case of COVID-19 was acquired locally from an unknown source.,1
6619,A Christchurch person discussed yesterday as being under further investigation has now been confirmed as not a case of COVID-19. The investigation has been closed.,1
6620,Previously they claimed that cow urine cures COVID qnd people actually believed it.,0
6621,The number of daily tests has been increasing in a steep climb. Average daily tests during the past three weeks also strongly depict the progress made in enhancement of COVID-19 tests across the country.,1
6622,Contact tracing apps have been secretly installed on every Android phone,0
6623,Table that compares deaths from COVID-19 with other causes show the new coronavirus is harmless.,0
6625,Man Finds It Difficult To Eat When Wearing A Face Mask,0
6626,Black patients more likely to be hospitalized due to coronavirus.,1
6627,Virtual rounding clinical exams and lectures. COVID-19 may permanently change,1
6628,Claim that Indian prime minister Modi said one crore (ten million) COVID-19 infected patients have been treated for free.,0
6629,The case in managed isolation is a child who arrived in NZ from Afghanistan via Dubai. The person has been in managed isolation at the Pullman. The person tested positive following the day 12 routine testing.,1
6630," There is one person receiving hospital-level care for COVID-19, they are in Middlemore and are not in ICU.    Yesterday our laboratories completed 5408 tests bringing the total number of tests completed to date to 250246.",1
6631,"A video shows that ""Bill Gates admits the vaccine will no doubt kill 700,000 people""",0
6632,Cattle vaccine proofs that coronavirus has existed for years and that there already is a vaccine. Photo showing the cattle vaccine produced by the American medical company ScourGuard 4KC.,0
6633,Man did pass along coronavirus infection at a WalMart in Louisiana.,0
6634,An even better piece of news: states reported fewer than 500 deaths. That hadn't happened since March. Yes there will probably be a larger number of deaths reported tomorrow as lagging weekend data gets posted but it is a significant pandemic milestone.,1
6635,The private health system began offering antibody tests to detect COVID-19. At the same time that the Ministry of Health said it would buy antigen tests.,0
6636,"The novel coronavirus (2019-nCoV) ""will not last long"" in the Philippines because of its warm climate.",0
6637,Lockdown forcing woman to realise just how bad her diet is,0
6638,Enanthem in a patient with a skin rash is a useful finding to help diagnose COVID-19 Spanish medical experts suggest.,1
6639,"in Future News - in our post-Covid-19 world, some Hollywood blockbuster movies are expected to earn as much as $3000 in ticket receipts!",0
6640,COVID-19 has strengthened pharma's negotiating hand.,1
6643,Two more grim milestones too: * Over 1000 people in the U.S. have died * 10000 people have been hospitalized at some point. We're seeing more than 80000 total positive tests in our data.,1
6644,"30-year-old Indian textbook lists aspirin, anti-histamines and nasal spray as treatments for COVID-19.",0
6645,This includes:  Ensuring that no one leaves a managed isolation facility without having had a negative COVID-19 test  Ensuring that all people in isolation are tested on around days 3 and 12.,1
6648,"Man Reads 'The Purple Cloud' By M.P. Shiel, And Starts To Get A Bit Frightened",0
6649, We have 1447 people reported as having recovered from COVID-19 5 more people than yesterday. This is 97% of all cases.   There is just one person receiving hospital-level care for COVID-19. They are not in ICU.   We still have 16 significant clusters. ,1
6650,Yesterday laboratories processed 7005 tests for COVID-19 bringing the total number of tests completed to date to 692481.  Laboratories are now processing tests within 24 hours of receiving them although people should allow four days to be notified of their test results.,1
6652,However corticosteroids do not help COVID-19 patients with mild or moderate disease and can be harmful. WHO therefore recommends the use of corticosteroids only in patients who are severely or critically,1
6653,Fauci says rushing out covid19 vaccine could jeopardize testing of others.,1
6655,342 people have been referred for a test that we are awaiting results for.,1
6656,"COVID-19 is a man made virus according to the video ""Plandemic"".",0
6657,A video purports to show a police officer being beaten has been viewed tens of thousands of times on Facebook and Twitter alongside a claim that the assault at a temple in India was sparked by the officer's attempt to enforce a nationwide novel coronavirus lockdown.,0
6658,There's also intense competition for samples from confirmed COVID-19 cases so that new vendors can validate their tests. We need a nationwide clearinghouse for samples and tests.,1
6659,"Bill Gates didn't say people ""don't have a choice"" about being vaccinated for the coronavirus",0
6661,Kylie Minogue says it breaks her heart that coronavirus has denied thousands of people the joy of seeing this years Glastonbury Festival descend into a hellish mudbath,0
6663,Back on campus? If you go out wear a mask stay 6 feet apart from others and meet in outdoor spaces. Learn more about steps you can take to help protect yourself and your friends from,1
6664,FIRST CITY IN THE WORLD CONQUERS COVID-19 WITH CHLORINE DIOXIDE. THIS GREAT NEWS HAS ALREADY BEEN SUPPRESSED BY THE DARK POWERS!,0
6667,Social gatherings of more than six people are now illegal in England as the coronavirus 'rule of six' comes into force,1
6669,Woman burned her hands while putting on the stove due to high alcohol content in hand sanitiser,0
6672,"There is a Nipah Virus outbreak in India amidst coronavirus pandemic, according to a warning form the WHO.",0
6673,When we know the actual number is much higher as we see here on a Sonoma County dashboard.,1
6674,"COVID-19 Hates Women Leaders, Loves Trump",0
6675,"Trump Says He Will Nuke China If He Knows, For Sure, They Are Serving Bat Soup",0
6676,Labour leader Sir Keir Starmer is self-isolating after a member of his household displayed possible coronavirus symptoms,1
6678,French Astrologer Nostradamus had predicted in 1551 that there would be an outbreak of coronavirus in China in 2020.,0
6682,Coronavirus victims are buried in the morning this Wednesday in Italy. Rest in peace.,0
6683,Some people have stopped electricity during night time in Dilsukhnagar (Hyderabad) and scattered currency notes on the road to spread coronavirus.,0
6685,COVID-19's pandemic is fake.,0
6686,Shands Hospital of Gainesville Florida has confirmed its first case of coronavirus.,0
6687,"Keep your newborn more than 6 feet away from you as much as possible. Discuss with your healthcare provider about using a physical barrier (for example, placing the newborn in an incubator) while in the hospital.",0
6688,The death toll was relatively low1158about what it was last Sunday. In past weeks there has tended to be a weekend lag effect where Sunday and Monday numbers are lower than the mid-week days.,1
6689,Could you or a loved one be at increased risk for COVID-19? Underlying medical conditions and lack of access to quality healthcare are more common among some racial and ethnic groups. These factors can lead to more severe COVID-19 illness.,1
6690,Prince Andrew to officiate at grand reopening of Woking Pizza Express,0
6694,Papua New Guinea  now has the supplies to test for COVID-19 in all provinces thanks to a strong collaboration between WHO Australia and New Zealand. More details,1
6696,Several social media users shared a picture of a cow and a leopard and claimed that it was taken in Assam. This claim is Misleading. The viral image has nothing to do with Assam the two animals spent time together in Gujarat's Vadodara in 2002.,0
6697,This year Election Night could be chaotic. In addition to coping with an unprecedented number of mail ballots COVID requires election officials to provide clean socially distanced in-person voting and grapple with a likely shortage of election workers.,0
6698,COVID-19 self testing by holidng breath and put mustard oil through nose will kill the coronavirus.,0
6699,Our discharges today include 1325 community recoveries over the last two weeks reported from Lagos State in line with new case management guidelines. A breakdown of cases by state can be found via,1
6700,When using a medical mask youre supposed to use white side out (this is the filter part) for when youre not sick.,0
6701,Local badass only washes hands for 15 seconds,0
6702,CBS aired wrong video footage of a coronavirus hospital.,0
6704,Our daily update is published. States reported 727k tests 39k cases and 475 deaths. Hospitalizations are at their lowest level since June 30.,1
6705,A photo that has gone viral in social media shows a military convoy transporting people who died from the COVID-19 pandemic in Italy.,0
6707,Bill Gates predicted coronavirus.,0
6708,Reported deaths were also low today just 629. If these numbers keep up the 7-day average will fall below 1000.,1
6709,Although we still face many challenges WHO is encouraged by the progress we have made against this new virus in 8 months. With national unity and global solidarity we can and will end the,1
6711,A police officer in Bihar's Hajipur jail has been affected with coronavirus.,0
6712,WHO is in the final stages of adding more partners and encourages pharmaceutical and tech companies to join this initiative which will help people reduce their risk of COVID-19 and lead healthier,1
6714,Photo of several people lying on the ground in the middle of the street allegedly in China.,0
6716,Italy registered 4200 new recovering cases from coronavirus in 24 hours.,0
6717,Dr VK srinivas vice president Bharat biotech taking coronavirus vaccine clinical trial he is the first person in India to take vaccine developed by him and his team in Bharat biotech.,0
6720,There is no one in New Zealand receiving hospital-level care for COVID-19. Yesterday our laboratories completed 1754 tests. That brings the total number of tests completed to date to 455677,1
6722,"Donald Trump has claimed he ""up-played"" the seriousness of the coronavirus pandemic - despite admitting earlier this year he had ""wanted to always play it down""",1
6723,Since coronavirus there has been a 50% drop in pediatric ED visits. T1D is among the most commonly delayed diagnoses.,1
6727,Dead bodies wrapped in these white cloths are those of the people who died of COVID-19 in Osmania Hospital in the city of Hyderabad India.,0
6728,Since 9th of June we have rolled out the testing in managed isolation facilities at around days 3 and 12 of peoples stay. Some have suggested that everyone should also be tested on arrival. Please know that everyone who arrives at the border goes through a Health screen.,1
6729,COVID-19 Update Today there are three new cases of COVID-19 to report in NZ and for the first time six historical cases are being reported made up of one confirmed case dating back to February and five probable historical cases connected to the case also dating back to February,1
6730,"200 new cases of COVID-19 registered in Lithuania. People are ""cleansed with bleach"" at the Vilnius international airport and taken to a small tent-town nearby.",0
6732,Extraordinary times and measures: Releasing COVID-19 Patients to Curb Social Gatherings,0
6733,48 COVID-19 positive patients from Jaamat found in Delhi's Sultanpuri area in India.,0
6735,Videos show the clashes arose in Paris because new coronavirus was detected in street-washing water.,0
6736,The vaccine against the new coronavirus has existed since 2001.,0
6737,An image claims that chroma screen panels are being used to make up coronavirus deaths.,0
6738,As of June 9: Almost 2 million COVID-19 cases have been reported in the U.S. with 37 states and jurisdictions reporting more than 10000 cases. Continue to slow the spread by wearing a cloth face covering and washing your hands often.,1
6742,3 stages to COVID brain damage identified.,1
6744,As of today following Districts have reported highest cumulative deaths due to COVID-19 in Maharashtra:  Mumbai: 6549  Thane: 2754  Pune: 2342  Jalgaon: 558  Solapur: 532,1
6745,A virus is a blessing that sucks. -ClickHole and Anonymous (collaboration),0
6747,Squeezing hot lemon water cures corona virus infection.,0
6748,In Hydrabad a Hungry and Jobless Youth pour Petrol on himself and put on ...,0
6749,"A meme claims that Bill Gates was ""expelled from India for leaving 47000 permanently disabled and disabled children a direct result of his polio vaccine.""",0
6750,"Putting a national lockdown, stay-at-home orders, is like house arrest. Other than slavery, which was a different kind of restraint, this is the greatest intrusion on civil liberties in American history.""",0
6752,Neighborhood signs asking medical staff not to go home and stay elsewhere in Spain.,0
6753,cocaine can protect against the coronavirus,0
6754,There are two coronavirus cases in Bovalino (Reggio Calabria Italy).,0
6757,"Six months before the COVID plandemic, Bill Gates had negotiated a $100 billion contact tracing deal with (the) Democratic congressman sponsor of bill.",0
6758,If you get coronavirus from Chinese food the simple cure is to gargle bleach.,0
6759,Man feels eye pain exactly 45 seconds after reading it's a coronavirus symptom,0
6760,Our total number of confirmed cases of COVID-19 remains at 1458 which is the number we report to the World Health Organization. Yesterday our laboratories processed 7360 tests bringing the total number of tests completed to date to 897077.,1
6763,Doctor operated and took out the kidney of a covid patient,0
6764,(1/4) The second round of countrywide serosurvey led by ICMR has been successfully completed. The final phase analysis of the survey is now underway and will offer a comparison with the results of the first survey,1
6765,"The COVID-19 future vaccine will come with the ID "" a mark. The ID tells everyone you are free of COVID.",0
6766,Suggests Trump urged sick people to get out and vote during COVID-19 pandemic,0
6767,"Herman Cain, one-time Republican presidential candidate, died of colon cancer, not COVID-19.",0
6768,The chairman of the British Medical Association Dr Chaand Nagpaul says that wearing face masks is extremely important explaining that they prevent about 80 percent of virus spreading from one person to the other.,1
6769,She drew a difference between these protests against police brutality and the protests earlier this spring which opposed mask mandates and social-distancing rules.,1
6770,Today there are 10 people in hospital who have COVID-19. Three people are in Auckland City Hospital four people in Middlemore two people in North Shore Hospital and one person in Waikato Hospital. he new person in Auckland City Hospital is linked to the community cluster,1
6771,American scientists have developed a cure for the coronavirus.,0
6772,children can be taken away for Covid test without parental consent in the UK is Fake,0
6773,How much you wanna bet this is be the cure for the Coronavirus disease (COVID-19)? All I ask is to make sure I get the credit for coming up with this magical cure all,0
6775,an article published on a website called inventiva.co.in is claiming Prime Minister Narendra Modi is likely to announce Emergency in India under Article 360  Financial Emergency.,0
6776,NEWS! Manchester United fans wondering if a global Coronavirus pandemic could prevent Liverpool winning league,0
6778,According to Civil Registry record the number of respiratory syndrome deaths decreased and not increased between 2019 and 2020 in Cear Brazil. The time period considered was March 16 to May 10.,0
6779,A few thoughts on why we counted more than 6600 new tests today: 1. WA which accounts for nearly 30% of all reported tests in the US did not report before 4 pm ET yesterday. 2. NY reported total tests last night for the first time.,1
6780,Some states reactivating emergency plans for COVID-19 crisis care and delaying elective surgeries (again).,1
6783,Chinese President Xi Jinping urging Africans to reject a coronavirus vaccine that has killed all the animals it has been tested.,0
6784,"World Steam Week, According to doctors, if COVID-19 is hit by steam from the nose, the corona can be eradicated. Everyone should start a steam campaign. To work in the above direction, we urge people from all over the world to start the steam process for a week from 07 August to 14 August, namely morning, afternoon and evening. Just 5 minutes to inhale steam. By adopting this practice for a week we are sure that the deadly COVID-19 will be erased, please send this message to all our groups, relatives, friends and neighbors so that we can all kill this coronavirus together and this beautiful HV can run freely in the world. Thank you, Request to be sent to each group",0
6785,California is now 3 in the United States for total COVID-19 deaths behind New York and New Jersey. We hope that declining case counts in CA will be reflected in falling deaths within the next 2-3 weeks.,1
6786,"The CDC said it made a mistake?? and reduced its count of Florida COVID-19 cases from 90,000 to 11,000.",0
6787,Bank of America said the funds will go to programs that assist people and communities of color affected by COVID-19. Areas of focus will include health job training skill building and retraining small business support and housing assistance.,0
6789,Trump Announces A Cure for COVID-19,0
6790,Video of migrants in a overcrowded train from Mumbai to West Bengal on 10 May 2020 amid COVID-19 social distancing restrictictions.,0
6794,From tomorrow we are all being asked not visit each others homes. First Minister Nicola Sturgeon explains the new restriction banning people from meeting other households indoors.,1
6795,4 were granted day visits to see a family member who was closing to dying. They returned to the facility at the end of each day. One person was granted an exemption because of a terminal medical condition. These people were granted an exemption for exceptional circumstances.,1
6796,One major caveat today: Texas reported a backlog of 5k cases which are included in today's numbers. Even for a Monday which is subject to weekend lag this is a very very small number of cases.,1
6798,I thought Corona affects only humans.,0
6801,Our daily 4pm ET update is out. The topline number is not good: ~10000 people tested according to our state-level data which cannot track all negative tests. That's a smaller day-over-day increase than yesterday. The ramp is not happening fast enough.,1
6803,Our daily update is published. Weve now tracked 5.8 million tests up 200k from yesterday. Note that we can only track tests that a state reports.,1
6804,Nation's moms form vigilante gang to make sure you get that cough checked,0
6807,Latest update from the Ministry of Health: There are no new cases of COVID-19 to report in New Zealand. This is the 10th consecutive day of no new cases. Our total number of confirmed cases remains at 1154 which is the number we report to the World Health Organization.,1
6809,Muslims are spreading coronavirus by leaving money strewn on the streets.,0
6811,Our daily update is published. Weve now tracked 15.2 million tests up just 285k from yesterday way below average. It's not clear why tests have fallen so far. Note that we can only track tests that a state reports.,1
6814,85% of American adults believe in wearing masks.,1
6815,Mass disinfection of people using a chemical solution will eradicate COVID-19 .,0
6816,Gargling by salt water and inhaling hot water cures COVID19.,0
6817,WHO has declared COVID-19 an endemic disease.,0
6818,President Trump Presented With Panda From Xi Jinping,0
6819,Bill Gates claims and announces that vaccinations will be mandatory for all.,0
6821,Hydroxychloroquine cures this virus. It just so happens this is the treatment used for radiation sickness!!,0
6822,"10 Million People contracted Tuberculosis last year. 1.5 Million People DIED. Did you even know? Were you scared for your life? Did we wear masks, close the economy, cancel schools, and ruin small businesses? No. Why? Because the media didnt tell you to be AFRAID!",0
6824,Coronavirus: 'Chaos' as drivers queue for hours for COVID-19 tests before being turned away,1
6825,Daily mortality growth rate declined by ~ 6.1 % points and hospitalization growth rate declined by ~ 8.4 % points In states with Stay At Home Orders.,1
6826,An update on numbers:   In terms of compassionate exemptions we are waiting on 2 people to return tests and we continue to work with enforcement services to follow up on one person. 40 have returned negative results and 11 are not being tested for a range of reasons.,1
6827,"[U.S. Rep. Conor Lamb] said he would NOT vote for [Nancy Pelosi] for Speaker, and did.",0
6828,Sweden to Be Extradited to United States for Violating American COVID-19 Guidelines,0
6833,Early action and social trust are among the reasons for Vermonts low numbers of coronavirus cases.,0
6834,Clothing is unlikely to be a huge source of Coronavirus transmission.,1
6835,COVID-19 patinet in Kanpur India left outside the hopsital without any treatment.,0
6839,There are 82 people in the community cluster who remain at the Auckland Quarantine facility that includes 59 people who have tested positive for COVID-19 and their household contacts. That number continues to decline as cases recover and reach the end of their isolation period,1
6840,"Labour leader Sir Keir Starmer says he ""disagrees"" that the head of Test and Trace Dido Harding and her team were unaware a second COVID spike would occur.",1
6841,A second national lockdown could be needed if the latest coronavirus restrictions do not work the Foreign Secretary Dominic Raab has told Sky News,1
6842,The COVID-19 pandemic has led to a 123% surge in opioid overdose deaths in one hospital a new study confirms.,1
6844,Apart from the ones who had a compassionate exemption or who have gone off shore everyone in this group completed the 14 day isolation. However we are following them up and testing them to close the loop and strengthen our system. These numbers will be updated daily.,1
6845,OSHA says masks don't work to reduce COVID-19 transmission and violate OSHA oxygen levels.,0
6846,President Donald Trump got a Moroccan sheikh (Muslim priest) to put a spell on him that prevents COVID-19.,0
6847,NHS services are being put at risk because a lack of coronavirus testing is forcing many staff to self-isolate when they could be at work,1
6850,The WHO declared COVID-19 is the abbreviation for China Outbreak Virus in December 2019.,0
6852,As at 9:30pm 11th April there are 318 confirmed cases 70 discharged 10 deaths Lagos- 174 FCT- 56 Osun- 20 Edo- 12 Oyo- 11 Ogun- 7 Bauchi- 6 Kaduna- 6 Akwa Ibom- 5 Katsina-4 Delta- 3 Enugu- 2 Ekiti- 2 Rivers-2 Kwara- 2 Ondo- 2 Benue- 1 Niger- 1 Anambra- 1 Kano-1,1
6854,Multiple Facebook and Twitter posts shared thousands of times by Australian social media users claim people with pre-existing respiratory conditions will be given a rescue pack of medication from their general practitioners during the novel coronavirus pandemic.,0
6856,On Friday there were 133 people swabbed over a two-hour period at New World in New Plymouth. The testing centre in Manurewa had 153 people swabbed yesterday and 326 people were tested yesterday at the pop-up clinic in Christchurch.,1
6858,The number of recovered cases remains at 1482. There are no additional deaths to report.  There is no one in New Zealand receiving hospital-level care for COVID-19.  Yesterday our laboratories completed 3603 tests bringing the total completed to date to 316251.,1
6859,The nation passed 10000 deaths today. New York stands at 4758 deaths. New Jersey passed 1000. 16 states have lost more than 100 people to COVID-19.,1
6860,New local restrictions are being introduced in northeast England - including curfews for bars and pubs and a ban on people mixing with others outside their household,1
6861,Zooming back out 15 states have now set their record for reported cases since June 19. All but one (Missouri) is in the South and West. (And we know some people do classify MO in the South.),1
6862,In India the Congress Presidents approval is required to use funds from PMNRF.,0
6863,NEWS! Flabby coronavirus looking forward to getting back to the gym,0
6865,VTE risk is ~ 50% lower in patients with RA taking TNF inhibitors in new research.,1
6866,These pictures are of Dr V.K Srinivas of Bharat Biotech taking the first and second doses of Corona vaccine.,0
6867,People are going door to door in Colorado Springs stating they are COVID testing so they can rob people!!!!,0
6868,The number of people infected with COVID-19 rose in Tokyo because there was no longer any need to refrain from testing after the postponement of Olympics.,0
6870,H1N1 holds lessons for an efficient delivery of COVID vaccination.,1
6872,"Another coronavirus figure on TIME 100 list. Shi Zhengli, aka ""Bat Woman,"" of the Wuhan Institute of Virology.",0
6873,Sadly cases are rising in many states beyond Florida Texas and Arizona. 23 states have seen their highest day of cases in the past 2 weeks.,1
6874,There is no one in New Zealand receiving hospital-level care for COVID-19. Yesterday our laboratories completed 1620 tests which brings the total number of tests completed to date to 43126,1
6875,A quote by doctor Alberto Zangrillo saying that Covid-19 is a consequence of immigration.,0
6876,"Sir Keir Starmer asks the prime minister about test and trace  Boris Johnson says test and trace gives the government ""the ability to see in granular detail where the epidemic is breaking out"" and adds 'testing capacity is at a record high'.",1
6877,President Trump has said that 99% of all COVID-19 cases are totally harmless. Theres a lot more to be learned about the coronavirus but nothing says that its harmless for 99% of the people it touches.,0
6878,Bill Gates already has his vaccine ready for you (against covic-19 ed.) And here's the patent.,0
6879,Cuba developed a coronavirus vaccine.,0
6881,COVID-19 exposure notification from Google and Apple is a sensor inserted to trace every phone.,0
6882,Man Considering Going Into Marble Production,0
6883,Indian Home Minister Amit Shah said that the government transferred financial aid of Rs 530 million into the bank accounts of 410 million people during the coronavirus pandemic which means Rs 1.29 for each person.,0
6885,You will get re-infected with COVID-19 if you eat sugar drink cold water or take a shower at night,0
6886,Florida Gov. Ron DeSantis said today kids are not a major vector of spreading COVID-19. Studies show that high schoolers are more like adults while young children present a lower risk. But findings overseas may not apply to U.S. states with rising cases.,0
6887,"Millions of app users' send in 3900 photo's of 8 different type of rashes, so now they're a Covid19 symptom",0
6888,Washington has acknowledged their issues with reporting negative tests. Hopefully we see those numbers return to normal in the near future.,1
6890,The United States of America threatened Iraq with coronavirus in 1990.,0
6892,High temperatures kill the novel Corona virus.,0
6893,Coronas Virus Must Be Stopped Confirm Irish Music Fans,0
6895,Lockdown is only for,0
6896,Video of People in Italy offering Namaz on the streets due to COVID-19.,0
6897,France forces patients of dual nationality to leave its hospitals to be able to treat the French during the COVID-19 outbreak.,0
6898,A video of dead bodies in black bags allegedly from hospitals in Madrid Barcelona or New York.,0
6899,"Andrew Percy says constituents are concerned they followed the rules when others did not and will ""suffer as a result of these further measures"" PM says a programme of ""tough enforcement"" is being implemented because people ""feel let down"" by those who have broken the rules",1
6900,A video has been viewed thousands of times in multiple posts on Facebook Twitter and YouTube in May 2020 alongside a claim it shows crows coming to Texas?? after attacking Wuhan China??. The posts were shared as countries worldwide continue to fight the spread of the novel coronavirus which was first detected in Wuhan in December 2019.,0
6901,And an important reminder: the story is very different in different regions of the country. Outside NY-NJ-CT cases are not really declining.,1
6902,The COVID-19 pandemic was planned and a preparedness exercise called Event 201 predicted it.,0
6903,A post says that on 3/22/20 793 people died in Italy and included 232 kids.,0
6904,"I don't think anybody wants to go into a second lockdown. Prime Minister Boris Johnson says ""clearly"" when you look at what is happening with a spike in COVID-19 cases ""you've got to wonder whether we need to go further than the rule of six"".",1
6905,The Democrats are pushing for an implanted microchip in humans and everyone to be vaccinated.,0
6906,"Corona era, India surpassed other countries in terms of GDP.",0
6909,All India lock down increased till 4th may...,0
6911,President Trump Says That He Does Not Take Any Responsibility for the 2nd Wave of The Coronavirus Pandemic,0
6912,New Corona Symptom: Severe Hunger For Bats?,0
6913,Coronavirus v. Trump: Has Virus Met Its Match?,0
6914,Models projecting COVID-19 deaths are talking about without mitigation.??,0
6916,WHO approved home remedy made with pepper ginger juice and honey as a cure for COVID-19.,0
6917,"This virus must be old because the label on a bottle of disinfectant from 2015 shows ""coronavirus.",0
6918,Irish Lads On Quarantined Coronavirus Cruise Having Absolute Mad One,0
6919,Healthcare professionals: DYK CDC offers trainings on clinical care and infection control PPE NPIs and emergency preparedness and response specific to COVID-19?,1
6921,Former Colombian president and current senator lvaro Uribe tested positive for COVID-19,0
6922,MSNBC actually said on air I hope enough people die from coronavirus that it harms Trumps re-election.,0
6924,Trump claims Speaker Nancy Pelosi deleted a tweet about her visit to Chinatown in February,0
6925, On Thursday 21 May bars will be able to open with all requirements set out last week. We have left bars until last as they pose the most risk.  We need to limit our social gatherings for now. Parties or big celebrations will need to be limited to 10 people for now.,1
6927,Coronavirus: Rhondda Cynon Taff to go into local lockdown amid rise in cases,1
6928,NEWS! Coronavirus crisis in Italy leads Donald Trump to close all US Pizzerias,0
6929,COVID-19 patient zero had sex with bats...,0
6931,CDC does not recommend wearing masks.,0
6932,COVID-19 is being listed as the cause of death for people who did not have the illness when they died in Ireland.,0
6933,Since 16 June when we had two cases returned from the UK weve had more than 45000 tests completed in NZ. The only cases we have detected are those in managed isolation facilities. Those two cases did draw our attention to a gap in our systems  we moved quickly to remedy that,1
6936,This chart makes clear what has been true all along: Different parts of the country have experienced this pandemic in different ways at different times. After experiencing relatively fewer deaths in the spring the South has entered a new phase.,1
6937,Tens of Thousands of People Are Moving To Laos,0
6938,Experts in China found that the coronavirus can be spread through houseflies.,0
6939,Heart conditions like myocarditis are associated with some cases of COVID19. Severe cardiac damage is rare but has occurred even in young healthy people. CDC is working to understand how COVID-19 affects the heart and other organs.,1
6940,This is to tell all of us that the pH for the coronary virus varies from 5.5 to 8.5.,0
6941,Deathswhich lag cases on the way up and down these curvesare still rising hospitalization data remains incomplete and unreliable and we've added a few more states to our watch list. The post has all the details.,1
6942,COVID-19 deaths in the Brazilian state of So Paulo fell after audits conducted by the new minister of Health.,0
6943,The three cases are a man in his 30s and two children who arrived together from Dubai on September 9. They have been in managed isolation at the Ibis Hotel in Rotorua and tested positive for COVID-19 during routine testing around day 3 of their stay.,1
6945,People will prefer to DIE instead of taking TREATMENT,0
6946,Scientists ask: Without trial data how can we trust Russia's,1
6947,As of 30 July 2020 there are 477 active COVID-19 cases in Begusarai District Bihar. For district-specific details kindly contact District COVID-19 Control Room: 06243-222835,1
6948,A post shared more than 160000 times on Facebook during the novel coronavirus pandemic says Bill Gates wants digital tattoos?? to check who has been tested and asks if it would be like holocaust victims have.??,0
6949,Says Dr. Anthony Fauci stands to lose 100 million dollars on Bill Gates vaccine for the coronavirus. Because he invested in this vaccine.??,0
6950,A video (already removed from YouTube) in which a woman named Pilar Baselga assures that the Carlos III Health Institute of Madrid has said in a report that the SARS-CoV-2 coronavirus pandemic has ended.,0
6951,Hospitalist Compensation Report: 3 of every 10 hospitalists are women.,1
6952,"If people dont follow the rules we have set out then we must reserve the right to go further The PM says if the virus gets out of control now the NHS would have no space ""to deal with cancer patients and millions of other non-COVID medical needs""",1
6956,Brazil is a worrying combination of pandemic and pandemonium.,1
6957,A mobile testing unit went to the Airport site and all the staff who work there have now been tested. The mobile testing went to the homes of symptomatic people who work in the Mount Wellington site yesterday. Further testing is underway who work on different shifts.,1
6958,Late night update. States have disclosed that 48284 people have been tested. A major caveat: As the private laboratories begin to conduct a greater percentage of tests we'll lose them from state data. We're hoping that the companies and states opt for greater transparency.,1
6959,Alibaba Group founder Jack Ma gave US$5 million to a Filipino student who developed a vaccine for novel coronavirus.,0
6960,A paper estimating that 266796 COVID-19 cases could be linked to a motorcycle rally in South Dakota took off online. Experts agreed that the rally had the makings of a superspreading event but warned that 266796 cases may be an overestimate.,0
6961,The change avails remdesivir to any hospitalized COVID-19 patients not just the severely ill.,1
6963,Goats in Ajmer Rajasthan were found to be COVID-19 positive.,0
6964,Queens coronavirus broadcast strikes dignified tone despite Seinfeld Zoom background,0
6965,Coronavirus Spelled Backwards = Suriv-Anorac: A Coincidence?,0
6966,"Convalescent plasma had been ""proven to reduce mortality by 35%"" in hospitalized COVID-19 patients.",0
6967,COVID-19 pandemic reveals Mayor of Flavortown to be most competent US,0
6970,"If you ask Amazons Alexa about the origin of the coronavirus pandemic, it says the government planned?? it.",0
6972,COVID-19 vaccine trial killed 7 children in Senegal.,0
6973,The French state gives more benefit to people who were unemployed before the COVID-19 than it does for people who are partially unemployed due to the coronavirus.,0
6974,Our daily update is published. States reported 735k tests 34k cases and 449 deaths.,1
6975,Insurers and states look to reduce med-mal premiums during COVID-19.,1
