,claim,claim_veracity
17830,ALAN DERSHOWITZ RIPS MAXINE WATERS On Constant Racism Rhetoric: “Maxine Waters ought to be ashamed of herself!”,0
17831,U.S. House Speaker Ryan to focus on protecting Republican congressional majorities: spokeswoman,1
17832,Three migrants die in boat accident off Morocco: official,1
17833,Most South Koreans doubt the North will start a war: poll,1
17834," Amid Accusations Of Hillary Selling Access For Cash, Trump Is Selling Access For Cash",0
17835, The Internet SAVAGES Trump After He Promotes Fox News Propaganda Again ,0
17836,RACE BAITING LIBERALS WILL HATE TRUMP’S CHOICE To Lead Domestic Transition Team,0
17837, FBI Is Investigating Itself After Its Twitter Account Goes All In For Trump ,0
17838,BREAKING NEWS: GENERAL MATTIS Issues Fiery Warning To N. Korea’s Kim Jong Un…STAND DOWN Or Face “End of Its Regime…Destruction of Its People”,0
17839,U.S. hikes tensions in NAFTA talks with call for 'sunset clause',1
17840,"Trump to meet with CIA, FBI and DNI chiefs on Friday: spokesman",1
17841,"Behind scenes, Ivanka encouraged Trump’s change of tone: sources",1
17842, Bill Maher Hits Dems Who Say They’ll Stay Home If Their Candidate Loses With Brutal Reality ,0
17843,'For the Party and the motherland!': North Korea's Kim heralds missile test after setbacks,1
17844,BROTHER OF HERO COACH Breaks Down Over Tribute to His “Little Brother” ,0
17845, Antonin Scalia’s Own Past Ruling Will Hand Obama HUGE Victory On Transgender Rights,0
17846, Ivanka Trump Gets HILARIOUSLY Trolled On Amazon With Perfect Reviews Of Her Shoes,0
17847,Turkey warns U.S. that Jerusalem embassy move is 'grave mistake',1
17848, Bernie Sanders Just Got A HUGE Native American Endorsement ,0
17849,Senator Warren to endorse Clinton Thursday night: Boston Globe reporter,1
17850,Trump Jr.'s Russia emails could trigger probe under election law,1
17851,BROTHER OF SETH RICH Works For Cyber Security Firm…Reportedly BLOCKED Family’s Private Investigator From Determining If Seth Was Wikileaks Source…Refused To Let Investigator See Seth’s Computer: “I already checked it…Don’t worry about it”,0
17852, Come Along On Cory Booker And Pals’ Field Trip To Find The Super Secret GOP Health Bill ,0
17853,Koch Brothers Hold Dark Money Conference To Plot Election 2016 Dirty Tricks,0
17854,"Earthquake strikes off Kermadec Islands, no tsunami warning",1
17855, Unhinged Ann Coulter Blames ‘Fat Girls’ For Trump Protests,0
17856,"Russia suspends diplomatic presence in Yemen, moves envoy to Riyadh: agencies",1
17857,Germany’s Angela Merkel Makes Incredibly Naive Announcement: EVERY MIGRANT MUST LEAVE…After THIS One Condition Is Met…,0
17858," John Oliver Started A Debt Collection Agency, And What He Did With It Will Blow You Away ",0
17859," Trump Just Got SHREDDED By A Republican Strategist, Presidency CRUMBLING ",0
17860,How Did An Illegal Immigrant Who Said She Wanted To Eat “White Invaders” Become A Lawyer In U.S.?,0
17861,Russia says too early to decide on U.N. resolution on North Korea: Interfax,1
17862,Justice Department affirms no evidence Obama wiretapped Trump,1
17863,Trump: 'somewhat' vindicated by lawmaker's statement on surveillance,1
17864, Hillary’s Message To Former Miss Universe Called ‘Miss Piggy’ By Trump Is PERFECT ,0
17865,Lebanon's Hariri shackled by bigger outside forces,1
17866, Bush’s Secretary Of Defense Says Trump Has No F*cking Idea What He’s Talking About,0
17867, Bernie Sanders Has Something To Say About Donald Trump And America Needs To Hear It ,0
17868,Russia's Lavrov says hopes Syria strikes won't irreparably hurt U.S. ties,1
17869,China warns Taiwan not to rely on foreigners after attack threat,1
17870,"WHERE WAS MEDIA OUTRAGE After This WOMAN DELIBERATELY Plowed Car Into Las Vegas Crowd…Killing One, Injuring 35 Others?",0
17871,Republicans Are About To Bailout A Foreign Company That Screwed Over 500K American Consumers,0
17872,Honduran presidential candidate Nasralla says election marred by fraud,1
17873, Staffer Pleading Fifth On Emails ‘Another Blow’ To Hillary,0
17874,SHOCKING: DNC Contractor Caught in Voter Fraud Sting Visited White House 342 Times,0
17875,"BREAKING: EMERGENCY Room Doctor In Dearborn, MI Hospital Arrested, Charged With Genital Mutilation Of 6-8 Yr Old Girls",0
17876,"PATRIOTS OWNER On Trump: “In The Toughest Time In My Life, He Was There For Me When My Beloved Wife Died, He Called Me Once A Week For About A Year, ‘How ya doing?'” ",0
17877,"'Get off of Twitter': As Trump nears Day 100, some stirrings of discontent",1
17878,Judge declines to dismiss bribery charges against U.S. Senator Menendez,1
17879," This Republican Hates Ted Cruz So Much, He Threatened To ‘Get Some Cyanide’ If GOP Nominates Him ",0
17880,"US-Saudi Plan: Let 9,000 ISIS Fighters Walk Free from Mosul – to Fight in Syria",0
17881,SERIAL LIAR HILLARY CLINTON: ‘I think I have been transparent’ about Wall Street ties ,0
17882, Dummy-In-Chief Requests Fewer Words And More Pictures Be Used In Intelligence Briefings,0
17883,South African commission urges more education spending before ratings reviews,1
17884,Obama to hold final news conference on Wednesday: White House,1
17885,Violence flares in Washington during Trump inauguration,1
17886, Republicans Plan To Strangle The Supreme Court To Death In Retaliation For A Hillary Victory,0
17887, LIBERAL PUNDIT: OBAMA WORST POTUS EVER,0
17888,Ex-congressman Ford being considered for U.S. transportation secretary: Politico,1
17889,House panel spars over self-driving car rules,1
17890,Putin says Russia hopes to broaden cooperation with U.S.,1
17891,Republican U.S. presidential hopefuls say Zika quarantine may be needed,1
17892,"North Korean defectors may have been exposed to radiation, says South",1
17893,BILL CLINTON Goes At It With TRUMP Supporter In Finger Shaking Rant ,0
17894,Kremlin hits at Twitter's 'prejudiced' move against two Russian media outlets,1
17895,German police secure nail-filled package found near Christmas market,1
17896,HIGH SCHOOL TEACHER Makes “Shooting At Trump” Option For Answer On Multiple Choice Test,0
17897,U.N. calls on social media giants to control platforms used to lure African migrants,1
17898,MSNBC REPORTER SHOCKED After Leftists Call For His Firing For Pointing Out Trump’s Genuine Compassion For TX Flood Victims: “Grandpa who the public never sees”,0
17899,"Governor of Yemen's interim capital resigns, accuses PM of corruption",1
17900,HILLARY BASHED TRUMP For Saying He May Not Accept Election Results: Video Shows Her Telling CNN Host Gore Shouldn’t Have Conceded 2000 Election Results,0
17901,Lebanese president calls Hariri's situation in Saudi 'mysterious',1
17902,CLINTON ABRUPTLY Cancels Plans To Go to Charlotte On Sunday…Gives Lame Excuse,0
17903,Would-be Reagan assassin released from psychiatric hospital,1
17904,Meeting between Trump and Japan's Abe has ended: Trump official,1
17905, This Christian Mom Thought It Was A Good Idea To Put Her Hateful Rap Song On The Internet ,0
17906,Mueller's Russia probe cost his office $3.2 million in first four months,1
17907,Trump names additional senior White House aides: statement,1
17908, Target Just Made A Major Move That’s Going To Blow Conservative Minds ,0
17909,"Bangladesh seeks support to move fleeing Rohingya to remote, flood-prone island",1
17910,REPORTER CONFRONTS State Department Over DC Visit By Al Qaeda Tied Terror Group ,0
17911, Watch This Bundy Militiaman Challenge Chris Christie To Sumo Match In Latest Bizarre Video,0
17912,South Korea fears further missile advances by North this year in threat to U.S.,1
17913,Italy ready to discuss calls for greater autonomy: Gentiloni,1
17914,German court rules 'bookkeeper of Auschwitz' fit to go to jail,1
17915,Wilbur Ross sworn in as secretary of commerce,1
17916, Hillary Clinton BLASTS Steve King’s Blatant Racism: ‘This Is Literally White Supremacy’,0
17917,White House tax reform may begin in late spring: Spicer,1
17918,Pressure builds on Trump to back off wiretap accusations,1
17919,Trump campaign member praises Oregon wildlife refuge occupation,1
17920,"U.S. trade envoy Lighthizer says NAFTA has ""failed"" Americans",1
17921,Iraq parliament panel asks government to 'reciprocate' to U.S. travel curbs,1
17922,Manchester concert venue shattered by bomb attack to reopen,1
17923," In His High School Yearbook, Ted Cruz Is A Creepy Biblical Mime",0
17924, Black Man Beaten By Nazis At Pro-Trump Rally So Naturally Cops Charged HIM With A Crime,0
17925,Florida man pleads guilty in attempted hacking of Clinton Foundation,1
17926,Germany's Merkel tells Erdogan will speed up EU aid to Turkey: Turkish sources,1
17927,Spain sacks Catalan government after independence declaration,1
17928,"TRUMP IS RIGHT AGAIN! While Pundits and Politicians Dodge The Truth, Trump Calls ‘Em Like He Sees ‘Em ",0
17929,Sacked Catalan president calls for opposition to Madrid,1
17930,Putin: Russia struck no secret agreements with Trump team,1
17931,U.S. and China align over North Korea sanctions resolution: White House,1
17932, Talk Show Host Whines That No One Called George W. Bush ‘My N***a’ At Correspondents’ Dinner ,0
17933,"PAUL JOSEPH WATSON EXPOSES Lunacy Of Leftists Who Try To Separate Black Lives Matter From Kidnapping, Torture Of White Disabled Teen By 4 Black Thugs",0
17934,"Syria's Deir al-Zor air base working again: state media, monitors",1
17935, The President Is Doing Something Amazing For Working Class Americans Who Lose Their Jobs ,0
17936,Students protest U.S. Attorney General speech at Georgetown,1
17937,Hillary’s ‘Russian Hack’ Hoax: The Biggest Lie of This Election Season,0
17938,Greece overcomes forestry setback to develop Athens coastal resort,1
17939,Iraqi parliament 'has no right' to remove Kirkuk's governor: senior Kurdish official,1
17940,Stephen Hawking lauds Chinese pop star for space migration question,1
17941,GUN CONTROL FOR KIDS:  13 Yr Old Told To Remove “Battlefield Cross For Fallen Soldiers” T-shirt Or Face Suspension,0
17942,"Trump's faulty trade math may not make America greater, or richer",1
17943,Ex-California lawmaker Yee sentenced to five years in prison,1
17944, tucker carlson just heaped praise on trump for looking directly at the eclipse,0
17945,Trump vows crackdown on immigrants who overstay visas if elected,1
17946,"U.N. decries Israel's killing of Gaza amputee, Israel denies he was targeted",1
17947,"Russian, Lebanese foreign ministers to meet in Moscow: Russian foreign ministry",1
17948,"Trump, at NATO, vows unwavering fight against terrorism",1
17949,trump stays above fray in flint after democrat operative minister sets trap to humiliate him during speech,0
17950,"Trump and Christie join forces to attack Obama, Clinton",1
17951,Iraqi forces complete Kirkuk province takeover after clashes with Kurds,1
17952, Hardcore Conservative Republican Senator BLASTS Trump’s Decision To Kill DACA,0
17953,GREAT NEWS! Thanks To New York’s Socialist Mayor And Leftist City Council…You Can Now Pee In The Streets!,0
17954, Alec Baldwin Delivers Bad News To Donald Trump Prior To This Week’s Saturday Night Live,0
17955,U.S. lawmaker calls on IRS chief to resign over handling of hacked data,1
17956,Putin and Trump likely to discuss Ukraine sanctions: White House aide,1
17957,Trump Was Right: Latest Arrests Prove Threats to Jewish Centers in US Were False Flags,0
17958,New law needed to allow torture victims to sue Afghan government: activists,1
17959,"Senate Democrats delay committee votes on Sessions, Mnuchin, Price",1
17960,White House spokesman Spicer draws heat off camera,1
17961,"27 People Murdered In Texas Mass Shooting, And Trump’s Response Is Classic Racist",0
17962, North Carolina’s Governor Went On TV To Defend His Anti-LGBT Bill – And Got Royally Owned ,0
17963, CNN Guest SMACKS DOWN Trump Supporter For Racist Gun Violence Comments ,0
17964,"Strikes kill 19 in rebel village in Syria's Idlib: Observatory, rescue service",1
17965,Iraqi forces take control of Kurdish-held areas in Mosul's Niveveh's province,1
17966, The Toronto Star Published An ‘Unauthorized Database’ Of Things That Will INFURIATE Trump,0
17967,CHARLIE DANIELS Rips Hollywood On Gun Control Efforts: “They don’t know anything about guns”,0
17968, Ammon Bundy Has Suddenly Had A Change Of Heart About That Whole ‘Dying For Freedom’ Thing,0
17969,Flynn declines Senate subpoena in Russia probe,1
17970,IT’S COME TO THIS: Leftist Media and Protesters Go For The Jugular In All Out Freak Out Over Possible Trump Win On Super Tuesday ,0
17971,"U.S., North Korea clash at U.N. forum over nuclear weapons",1
17972,'Rain begins with a single drop:' Saudi women rejoice at end of driving ban,1
17973,OBAMA WARNS: Crackdown On Terrorism In U.S. Would Violate Iran Deal,0
17974, The Internet Goes For Newt Gingrich’s Throat Over Old Tweet About Obama Golfing,0
17975,Clinton aide Abedin leaves husband Weiner after sexting report,1
17976,Three more states refuse Trump commission's voter data request,1
17977,BREAKING NEWS: GOP Controlled House Votes To REPEAL Obamacare,0
17978,Christian Family Kills 41-Year-Old Mom During Attempted Exorcism,0
17979," Stephen King Compares Trump To Cthulhu, An Offended Cthulhu Hilariously Responds",0
17980,White House bars some news organizations from briefing,1
17981,Sanders not ruling out requesting a recount in Missouri Democratic primary,1
17982,Maine governor's outburst tests limits of anger politics,1
17983,A divided Republican party: Donald or Ivanka for president?,1
17984, hillary smacks trump with his own words on the issues in new video series,0
17985,"TOWN HALL INSANITY! Congressman Asked If He Supports The Border Wall: “Yeah, of course I do” ",0
17986," Republicans Say Everything’s Terrible Because Of Obama, Show Them THIS And Shut Them Up",0
17987, Biden In Mexico: ‘I Almost Feel Obliged To Apologize’ For Trump’s Hate Speech ,0
17988,Abe says agreed with Putin to implement U.N. sanctions on North Korea,1
17989,Hersh: Trump Knew ‘Assad Sarin Attack’ Story Was Fairy Tale – But Launched Cruise Missile Strike Anyway,0
17990,Trade in focus at hearing for Trump's nominee as ambassador to India,1
17991,Michigan governor apologizes for Flint water crisis,1
17992,How to Blow $700 Million: Al Jazeera America Finally Calls it Quits,0
17993, Crazed Cop Caught On Camera Breaking Man’s Leg Over A Single Walmart Tomato ,0
17994,Turkey says U.S. wants use gold trader case to impose sanctions on Ankara,1
17995,Disparate crises distract from Obama bid to sign off on Asia shift,1
17996, Clinton Camp Just Obliterated Trump’s ‘Shameful’ Excuse For Black Outreach,0
17997,"State Dept. Releases 7,000 Clinton E-mails But The White House Refuses To Release The Most Important Ones",0
17998,Republicans take knife to post-crisis Wall Street reforms,1
17999,EU Government Questions Obama’s Sanity: ‘Believes Obama Is Quite Mentally Unwell’ Inquires About Impeachment,0
18000,Hispanic backers sour on Trump after immigration speech,1
18001,Greece considers extradition of bitcoin fraud suspect wanted by U.S. and Russia,1
18002,France invites U.S. to Dec. 13 summit on boosting fight against W.African militants,1
18003,Sudan summons U.S. charge d'affaires over Trump immigration order,1
18004,Tillerson says NATO mutual defense guarantee is inviolable,1
18005, Donald Trump Jr Posts Disgusting Lie About London’s Muslim Mayor Minutes After London Terror Attack,0
18006,PM praises Italy's migrant policy as U.N. cites humanitarian crisis,1
18007,"Arizona man challenges primary results, alleging misconduct ",1
18008, Sheriff Joe Arpaio Gets A Brutal Lesson In Why You Don’t Ambush Bernie Sanders’ Wife,0
18009,Senate Democrats demand that Sessions testify again on Russia,1
18010,BOOM! JULIAN ASSANGE OF WIKILEAKS Drops A Truth Bomb On Hillary…”Disturbing That FBI Director Comey Goes Along With That Game” ,0
18011, Republican Senator Prays For God To Kill Obama As Soon As Possible: ‘Let His Children Be Fatherless’,0
18012, BUSTED: Leaked Documents Prove Trump Took Laundered Money From Russian Bank,0
18013,Trump seeks help of insurers to smooth Obamacare transition,1
18014,Congressman seeks probe of chartered flights by U.S. energy secretary,1
18015,Trump has 'friendly' call with Mexican leader but he demands change,1
18016,"Trump, Lockheed Martin CEO to meet on Friday: transition official",1
18017,4 Of 8 DETROIT MAYORAL Candidates Are Felons…Two Convicted Of Assault With Intent To Commit Murder: “Black marks on your record show you have lived a little…”,0
18018,Farenthold should resign if misconduct accusations true: senior House Republican,1
18019,Republicans join push to lift secrecy around misconduct in Congress,1
18020," AUDIO: Hannity Has RACIST Meltdown, Wants To Send President Obama And His Family Back To Africa",0
18021,Liberal Actor Scammed Out of 50K by Bernie Sanders Super Pac,0
18022,Top U.S. Senate Democrat wants probe into details surrounding Flynn resignation,1
18023, Iowa Racist: I Beat That Man Because I’m ‘Allergic To Black People’ ,0
18024,"In stinging attack, France's Macron says Poland isolating itself in Europe",1
18025,Israeli Trump supporters open campaign office in West Bank,1
18026,Zimbabwe opposition rejects post-Mugabe coalition deal-making,1
18027,JIMMY KIMMEL: Republicans ‘Should Be Praying for God to Forgive Them’ For Las Vegas Massacre,0
18028,German groups mobilize against rise of far right,1
18029,"For Chinese officials, Trump perhaps better the devil they don't know",1
18030,WATCH HILLARY CLINTON BARK Like A Dog During Speech ,0
18031,Republican push to end Obamacare collapses in Senate,1
18032,"Despite NATO pledge to increase Afghan support, troop shortfall remains: U.S.",1
18033,"SELF-ADMITTED SEXUAL PREDATOR Who Supported Wife, Enabler Of Sexual Predator “Worries” About Sexual Predator In White House ",0
18034," Billboard With Reagan Quote Stands Outside GOP Convention, And Conservatives REALLY Won’t Like It",0
18035,New York Times is Advocating for Internet Censorship controlled by them and other ‘approved’ agents,0
18036,President Trump appoints Homan acting director of U.S. ICE,1
18037,"Trump, pushing immigration plan, meets with family of woman killed in 2007",1
18038, racist trump supporter who called michelle obama a ‘gorilla’ gets booted off school board,0
18039, School Employee Calls For Killing LGBTQ People At Pride Festival ,0
18040,"Trump, Bush and Cruz to be elbow-to-elbow at CBS debate ",1
18041,Japan to propose changes to beef import safeguards in talks with U.S.: sources,1
18042,BOOM! Rep Louie Gohmert Rips Into Obama’s Gun Grabbing Legislative Minions: “Radical ISLAM Killed These People!” ,0
18043,BREAKING: MASS SHOOTING IN BALTIMORE: 8 Shot Including A Toddler…Manhunt Underway,0
18044,Venezuela socialists win Zulia state governorship,1
18045,"Instead of U.S. midterms, Sanders focuses on smaller races",1
18046,Former President George W. Bush does not cast vote for president,1
18047,Republican candidate Kasich's 'kitchen' comment draws scorn,1
18048,BREAKING: BLIND OPERA SINGER Gets DEATH Threats From Left…Forced To Back Out Of Performance At Trump Inauguration ,0
18049, KKK Leader Threatens To ‘Burn’ A ‘N****r’ Journalist During Off-The-Rails Interview,0
18050,Could Brexit vote be a preview of U.S. presidential race?,1
18051,Germany seeks to take heat out of Turkey EU accession question,1
18052,"In bid for history, Clinton fails to reach the mountaintop",1
18053,"""Nobody stood with the Kurds"" says bitter Barzani",1
18054, who will trump pick to lead the federal reserve?,1
18055, Agency Targets Trump In First Ever Protest From Space: ‘LOOK AT THAT YOU SON OF A BITCH’ ,0
18056,British PM May's voice repeatedly fails in keynote speech,1
18057,Italian left's efforts to stop migrants may backfire at election,1
18058,Never Forget: Donald Trump Bragged About Having The Tallest Building In Manhattan After 9/11,0
18059,"Obama: Trump's rhetoric is xenophobic, not populist",1
18060,"Kerry says all should celebrate Clinton win, regardless of party",1
18061,China calls for restraint when asked about North Korea hydrogen bomb threat,1
18062,Trump order frees tax-exempt churches to be more politically active,1
18063,"Foreign ministers of U.S., Cuba discuss Obama trip: State Department",1
18064,German SPD to put any gov't role up for vote: Schulz,1
18065,Democratic Party communications director expected to depart DNC amid hacking fallout,1
18066,PANDERING HILLARY CLINTON Angers Prince Fans For Playing His Song At A Rally ,0
18067,HOW HILLARY Reminded Us Last Week That We’re So Lucky She Wasn’t Elected,0
18068,Trump narrows gap with Clinton as Republicans rally in Cleveland: Reuters/Ipsos,1
18069,U.S. House Republicans finalize list of rules to kill in Wednesday vote,1
18070,OCTOBER 1st Could Mark End Of Free Speech On The Internet: How Obama Regime May Be Turning Control Of Internet Over To U.N.,0
18071,UK to remain in sync after Brexit with EU rules supporting Irish peace,1
18072,TRUMP WINS NEW YORK IN A LANDSLIDE: Will Third Place For Cruz Be A Game Changer?,0
18073,"Exclusive: EU dismisses smoke regulation, looks into tougher fire safety tests",1
18074, Gov. Chris Christie Bails On Cop’s Funeral To Campaign For Trump,0
18075,NATO chief says Europe has interest in helping Afghanistan,1
18076,OBAMA’S LAWFUL EXTORTION: IRS Levies Major Fine On US Citizen For Not Contributing His “Shared Responsibility”,0
18077,COMEDIAN SHOCKS LEFTIST COLLEGE STUDENTS With Best Liberal Smackdown You Have EVER Seen!…MUST Watch VIDEO!,0
18078," Newt Gingrich Attempted To Stiff Small Businesses, FEC Shot Him Down",0
18079,"400,000 children still displaced from Mosul fighting: Save the Children",1
18080,"Trump, Cruz tensions may provide liveliest Republican debate yet",1
18081, retiring republican corker embroiled in public fight with trump,1
18082,"Obama congratulates Clinton, to meet with Sanders: White House",1
18083,Tillerson choice raises questions of corporate vs. national interest,1
18084,TIP OF THE ICEBERG: Four Somali Muslim ‘Refugees’ Busted Lying To Get Citizenship,0
18085, republican senator lashes out at cnn hosts after being called out for supreme court hypocrisy,0
18086, Trump’s Ego Goes Into Overdrive As He Retweets Anyone Who Kisses His A** Over Withdrawal From Paris Climate Accord,0
18087,Two-thirds of Mexicans reject amnesty for gang members: poll,1
18088,Israeli troops reinforce West Bank after U.S. move over Jerusalem,1
18089,Trump criticizes treatment of Flynn as unfair,1
18090,200 SOCIALIST RADICALS Storm Heritage Foundation In DC: “We’re shutting it down!”,0
18091,German police arrest man after posting photo of child abuse victim,1
18092,China's Xi tells Trump that North Korea nuclear issue must be solved via talks,1
18093,Israeli minister reveals covert contacts with Saudi Arabia,1
18094,Clinton turns down Fox News offer to debate Sanders again,1
18095,Toll of U.S. staff hurt in mysterious Cuba incidents now 21: official,1
18096,Qatar builds dairy industry in desert as it defies Arab boycott,1
18097,Trump employee apologizes for Melania speech 'chaos',1
18098," DEM PREZ CANDIDATE BOOED OFF STAGE, FORCED TO APOLOGIZE FOR SAYING “All Lives Matter”",0
18099, GOP Lawmaker Deactivates Twitter Account After Highly Offensive Retweet About Women’s March,0
18100,SNEAK PEEK: Donald Trump Sits Down With Megyn Kelly: “You know it’s not a cocktail party” ,0
18101,THE ENDEARING THING TRUMP DOES TO HIS TIE That Has The Liberals Going Crazy,0
18102,REPORT: “TOXIC” MEGYN KELLY Just Got Bad News From FOX News After Disastrous Start At NBC,0
18103,Italy high court upholds four-year sentence on veteran banker Geronzi,1
18104,Fugitive former Thai PM Yingluck gets five years' jail in absentia,1
18105,U.S. Senate panel approves Carson for housing secretary post,1
18106,Bush-era FTC official is Trump favorite for chief: source,1
18107,AMAZING ENTRANCE! Trump Does “Les Deplorables” ,0
18108,"China air force again flies round Taiwan, over South China Sea",1
18109,"Republicans propose to delay, pause Obamacare taxes",1
18110,Agencies dither over who leads A380 engine explosion probe,1
18111,"BAM! Reporter Calls Out Obama White House: You ‘live in this illusion or fantasy where you pretend that things are, are not’ ",0
18112,FLASHBACK: Remember When Obama Was Caught Telling Russian President He’d Have “More Flexibility” After He Won Re-Election? …Why Didn’t Anyone Question “Russian Interference” In His Defeat Of Mitt Romney Who Called Russia “Our Biggest Threat”?,0
18113, Racists Go CRAZY after Samuel L Jackson Trashes Trump On Jimmy Kimmel Live ,0
18114,Republicans urge U.S. Treasury to overhaul tax inversion proposals,1
18115,Russia's Putin says hard to hold dialogue with U.S. administration,1
18116,Merkel's Social Democrat rival bullish ahead of German TV clash,1
18117,NSA chief on Russia-U.S. cyber unit: Now is 'not the best time',1
18118, Top First Amendment Lawyer Makes MIND-BLOWING Suggestion To Media: Sue Trump ,0
18119, GOP Continues Assault On Planned Parenthood Even After ‘Whistleblowers” Indictment,0
18120,Two Democratic senators threaten to hold up Trump EPA nominee,1
18121, Donald Trump’s Alma Mater Just Told Him To Go F*ck Himself,0
18122,TV EXECUTIVES In Discussion About CANCELLING Thursday Night NFL Games,0
18123,Burundi takes steps to extend president's rule as crisis deepens,1
18124,German election campaign largely unaffected by fake news or bots,1
18125,"White House to tap law professor, former Hill staffer to serve on CFTC",1
18126, Reporter’s Question About Russia P*ssed Trump Off So Much He Kicked Everyone Out Of His Office,0
18127, Stormfront Founder’s Son Sounds Alarm About Trump And Nazis: ‘He Salvaged Their Message’,0
18128,Veteran Newsman Ted Koppel Scorches O’Reilly: You Spent 20 Years Making The News Dumber,0
18129,"NEW POLL SHOWS DEMOCRATS Under 50 Prefer Old, White Marxists To Serial Criminals In Pants Suits",0
18130, The GOP Is Sharing Conference Space With PERFECT Metaphor For Republican Party ,0
18131,BUSTED! CALIFORNIA MAN Dressed As Woman Arrested After Women Noticed Something Strange In The Bathroom Stall,0
18132,SCARAMUCCI’S WIFE FILES FOR DIVORCE…Why She’s Blaming Trump,0
18133, CNN Host Abruptly Ends Segment After Fox Sports Guest Makes DISGUSTING Trump-like Comment ,0
18134,CAN’T STOP LAUGHING! One Of “Bernie’s Basement Dwellers” On FOX Showing Off His Bill Clinton Rapist T-Shirt ,0
18135," Costa Mesa Official: If You Don’t Make Enough To Live Here, Get Out",0
18136,EMAILS SHOW OBAMA’S EPA Planned To Let Flint Residents Drink Poison Water Until 2016,0
18137,Italy's PD drops fast in polls after Sicily flop,1
18138,Clinton: More Europe can do to help U.S. combat terrorism,1
18139,NEOCON FILES: The Kagans Are Back – Wars to Follow,0
18140,U.S. allies show support for strikes on Syria,1
18141,Trump ally Stone may face House intelligence subpoena: lawmaker,1
18142,Deja Vu: Hillary Wants $275 Billion For Shovel-Ready Union Jobs,0
18143,Senior Republican lawmaker wants more sanctions on Russia,1
18144,UNCENSORED VIDEO: Real New Yorkers’ Opinions On TRUMP,0
18145,Clinton far ahead in Electoral College race: Reuters/Ipsos poll,1
18146,Trump threat to renegotiate U.N. climate deal causes dismay abroad,1
18147,Moscow says it was London's decision to scale back UK-Russia dialogue,1
18148,Scientists decry Arctic oil expansion in letter to U.S. senators,1
18149, Hundreds Of Londoners March To Go Vote For Bernie Sanders ,0
18150,SOCIAL MEDIA ERUPTS Over Awkward Photo Of Marco Rubio Attempting To Hug Ivanka Trump…Rubio’s Responses Are HILARIOUS!,0
18151,"humanitarian crisis in bangladesh as 313,000 rohingyas flee myanmar",1
18152, Arkansas Republicans Pass Bill Giving Rapists The Power To Stop Victims From Getting An Abortion,0
18153,Highlight: The Trump presidency on January 24,1
18154, Watch The Hilarious GOP Debate Intro Fail ,0
18155,Belgium withdraws residence permit of 'Salafist' Saudi imam,1
18156,Senate Republicans have 50 votes to pass tax bill: Cornyn,1
18157,SARAH PALIN’S SON BREAKS Into Family Home…Savagely Beats Dad…Leaves Him Covered In Blood,0
18158, Sean Hannity Just Made A Bizarre Implication About Philando Castile’s Girlfriend ,0
18159, TED CRUZ SLAMS JORGE RAMOS ON THE RULE OF LAW AND THE CONSTITUTION,0
18160, what to watch for at china's communist party congress,1
18161,Obama moves to lock in vehicle greenhouse gas rules,1
18162,CHURCHES OFFER SANCTUARY To Protect Illegal Aliens Ahead Of DHS Raids,0
18163,"'France is not the U.S.,' presidential hopeful Juppe's camp says",1
18164,Guatemala federal auditor to probe president's pay bonus,1
18165,Indonesia questions fireworks factory owner after deadly blaze,1
18166, First Trump-Pence Interview Gets Very Awkward When They’re Asked This Simple Question ,0
18167,Wind energy firms cheer U.S. Senate tax bill for keeping tax credit,1
18168,MAYOR OF SANCTUARY CITY: Trump Trying To Make Us “Fugitive Slave Catchers” ,0
18169,U.N. chief says Trump travel ban 'not best way to protect U.S.',1
18170,Trump names former 'black site' prison operator CIA deputy chief,1
18171, Obama Just Made A VERY Powerful Statement About Trump’s Attempts To Repeal Obamacare ,0
18172,Senior Russian diplomat hails U.S. readiness to start talks with North Korea: Ifx,1
18173,U.S. senator on Equifax hack: 'Somebody needs to go to jail',1
18174,Italian government gets economy bill through Senate despite friction,1
18175,FL ‘Responsible Gun Owners’ Shoot 9-Year-Old Girl During ‘Celebratory’ New Year’s Gunfire,0
18176, Slain Officer Had Just Written These Emotional Words On Being A Black Cop In America,0
18177,FOX News Just Announced Moderators For Next GOP Debate…This Could Be YUGE!,0
18178,More Bali flights canceled on forecast of volcanic ash,1
18179,how the crooked clinton foundation hid over $145 million in donations from uranium one shareholders,0
18180,"Amid South Korea freeze, China says cultural exchanges take the temperature",1
18181,"California governor, legislature agree on final budget",1
18182,GERMAN COURT RULES “Sharia Police” Patrolling City Streets Did NOT Break Law…INSANE Video Shows Muslim Men Patrolling Streets,0
18183,THIS WILL MAKE YOUR WEEK! Do You Want To Build A Wall? Jump On The Trump Train! ,0
18184,U.S. expects to continue strong Philippines alliance despite Duterte signal,1
18185," Trump Lashes Out At George Will For Leaving The GOP, Will’s Response Guts Him",0
18186,Nigerian army says it repels suspected Boko Haram militant attack,1
18187, With One Tweet Elizabeth Warren Lays Down The Solid Truth About This Week’s Killings,0
18188, BREAKING: Benghazi-Obsessed GOP Congressman Jason Chaffetz Too Scared To Run For Re-election ,0
18189,"Oklahoma governor wants to use reserve fund to shore up schools, prisons",1
18190,DEMOCRAT LEGAL EXPERT Shocks The Left With His Take On Statues ,0
18191,"Trapped by landmines and a creek, Rohingya languish in no-man's land",1
